"PC1","PC2","PC3","PC4","PC5","PC6","physical","mental","temporal","performance","effort","frustration"
1.74210688979825,-0.416986196770571,-1.32097706281688,-0.73311611978645,-0.862838451613487,-0.0316524093102657,3,7,3,4,6,2
0.697711727620488,1.12993157153621,0.415859663779242,-0.588366100169369,-0.774705675082719,0.632497316453915,4,5,4,3,3,2
-3.47419831645655,0.420407575459807,0.490326687807912,0.3305771179946,0.33532863416176,0.10564758070922,1,1,1,1,1,1
3.05256666754864,1.35093583274577,-0.161899756127265,0.0174940888498018,-0.181358215120018,-0.148882542166487,5,6,5,3,6,4
0.726605741473648,-0.221247808926786,-0.642403176440562,0.49753072067008,-0.223560281218394,-0.0318673467492175,2,5,3,3,5,3
-1.80874469327854,0.42661972400788,0.242186169702289,-0.0150779601266197,-0.200769110890505,-0.55529129836526,2,2,2,2,3,1
2.10010048706594,-1.04752642012699,0.529025199451979,1.09807434628352,-0.174691932949691,0.299579652800495,2,5,4,5,5,5
-0.747828239221649,-0.245816061559265,-0.0227548191056028,-0.169243248952722,-0.141519026054064,0.354104889254028,2,4,2,3,3,2
0.500853902514009,1.14874957098281,0.0962691532923947,-0.163311433836441,0.466091008877019,-0.0706166773118002,4,4,3,2,4,3
-2.37199535912285,0.618584693617474,-0.364896729024457,-0.357233730071473,0.352868233438557,0.298486287859376,2,3,1,1,2,1
-1.46798827394483,-1.79202151479162,0.449395547678499,-0.634737598503001,-0.630619719331317,-0.188957039319356,1,3,1,5,3,1
1.0928666633546,1.40599842644689,-0.454424556076221,-0.0293954063380815,-0.431956496994332,-1.17885676783468,4,4,4,2,6,2
-0.15765677740622,0.464977593355518,0.382870357985618,-0.306711055281001,-0.408143152469047,0.303425051448545,3,4,3,3,3,2
2.18467739188651,-1.04673335099193,-1.88847197049871,1.49610784840334,0.319056517286425,0.183850233718266,1,7,3,3,7,5
0.944674461139251,0.174077632882387,0.753249437535747,-0.571938237932823,0.0684001164389487,-0.113348465025422,4,4,3,4,4,3
-1.82907686441977,0.948304418800434,-0.542674291548768,-0.971014023985128,0.455691117023822,0.595895517310199,3,4,1,1,2,1
1.16658474045187,-0.313258336167824,1.08173957965742,-0.776251639981013,-0.130445329780086,-0.134714358882233,4,4,3,5,4,3
-1.17699584773274,0.232061265152807,1.00251798770963,0.930333126492507,1.15849274757784,0.44280495430944,2,2,2,2,2,4
-1.5599099803497,-0.469273747423835,-0.7568701383185,0.172537959423748,0.323950546579954,0.426150620916322,1,4,1,2,3,2
-1.5146572738592,0.340916793716674,-0.0626238133081724,0.0550787242810498,-0.186113999000285,-1.03961392347678,2,2,2,2,4,1
-1.5146572738592,0.340916793716674,-0.0626238133081724,0.0550787242810498,-0.186113999000285,-1.03961392347678,2,2,2,2,4,1
-1.22056985443987,0.255213863425468,-0.367433796318634,0.125235408688719,-0.171458887110064,-1.5239365485883,2,2,2,2,5,1
0.45756713861535,0.707253278666686,0.797395166711668,-0.223437597324543,0.367183958856673,-0.471734673979464,4,3,3,3,4,3
0.457442495048679,-0.114985769608397,-1.55429605817777,0.225531635132895,0.344732175000889,0.337587614363899,2,6,2,2,5,3
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
1.17042630009889,-1.19591974702721,0.0145771078027902,0.0889039165736985,-0.621251173656464,-0.0745991344628391,2,5,3,5,5,3
-1.53114788535341,-0.0200599223501567,-1.91464674641386,-0.0357017830227463,-0.0204596149623347,0.171688116618073,1,5,1,1,4,1
-0.984263187436644,0.249237440248501,-0.807895555903368,-0.233295752839128,-0.385990791397663,-0.280109717855074,2,4,2,2,4,1
-1.80018648821171,0.908441165243314,-0.474848403261632,-0.756670101017369,0.570284625112732,-0.268179210612173,3,3,1,1,3,1
0.635937729250867,-0.554740952343936,-1.75028239901932,-0.461491595817649,-0.412023990869691,0.524715947463548,2,7,2,3,5,2
-3.20900127324527,0.37456789872572,0.117690816510315,0.186389879434511,0.235390237963071,0.485399683520073,1,2,1,1,1,1
2.59251205985273,0.986476897517771,-0.21969798071131,1.18050771647089,1.2999944006184,-0.114073161606259,4,5,4,2,6,6
-0.0691136693719654,0.405348299906272,-0.750098058930268,0.507508770936093,-0.382748762253525,-0.561511431557652,2,4,3,2,5,2
1.75078973843176,0.887074292739947,0.313679589108634,-1.92367749313464,-0.0693329317544659,-0.553862609900542,6,5,3,4,5,2
1.20987150435053,0.128237956148301,0.380613566238149,-0.716125476492911,-0.0315382797597407,0.266403637785431,4,5,3,4,4,3
0.125747532757761,-0.495669215037519,-1.44575269155556,0.360235279746784,-1.32761109601784,-0.776362850209493,1,5,3,3,6,1
-0.953372550606732,-0.219742424717305,-0.850913253011027,0.574819892856703,-0.130779747728763,-0.0265089686406503,1,4,2,2,4,2
0.44504273033483,0.285854200015553,0.229900986640784,0.101968219468933,0.0644842828740292,-0.00963969780858089,3,4,3,3,4,3
-1.34213601690402,1.50423579657713,0.418964212048265,1.86954816731875,-1.49824765496333,-1.22066815240715,1,1,5,1,4,1
-1.82510702356098,-0.423434070689749,-0.384234267020902,0.316725197983836,0.423888942778643,0.0463985181054693,1,3,1,2,3,2
1.34170501392855,-0.8012111718907,-2.57956959260395,1.02977341108398,0.529315046251542,0.00229521616613584,1,7,2,2,7,4
0.107668547016834,-0.0699391620093666,1.23583698307052,-0.0283146284268381,-0.0490778790365373,0.073564930635275,3,3,3,4,3,3
1.15081001501251,0.0393839804687885,-0.599386206943848,1.59323322637056,1.00582331999526,-0.532060429105992,2,4,3,2,6,5
0.397918044434256,-0.584296808347068,0.872100743407751,0.0482393972978106,0.892934962505476,-0.271162854176398,3,3,2,4,4,4
-1.54354765006726,0.380780047273793,-0.130449701595309,-0.159265198686708,-0.300707507089195,-0.175539195554407,2,3,2,2,3,1
-0.128891044764834,-0.397124708476683,-1.90099497861668,0.356602100144196,-0.316001428235921,0.248672611869536,1,6,2,2,5,2
-0.101713686370165,-0.472520241213902,0.348752292512788,0.722145854699566,0.889019128940557,-0.167454086959557,2,3,2,3,4,4
2.49328584256312,0.171162312865186,-0.610542630326146,0.963077540873912,0.340476954963865,0.155398044853419,3,6,4,3,6,5
-0.453740819802311,-0.33151899185047,-0.327564802116064,-0.0990865645450527,-0.126863914163843,-0.130217735857491,2,4,2,3,4,2
-0.926323473423837,0.193939121176274,0.173231521735946,0.517779981997822,0.615237139816516,0.16697655615438,2,3,2,2,3,3
-0.998628894742327,0.281383161048066,-0.419070849514415,-0.17927376987229,-0.0572670879239393,1.23954551103321,2,5,2,2,2,2
-0.0257022619066351,1.66908364049748,0.900467152539897,0.118665701966757,-0.261389928377395,-0.969715723233352,4,2,4,2,4,2
1.11607781853558,1.39102525629398,0.510793962018445,-0.0800379758799836,1.24141812020274,-0.845776402739809,5,3,3,2,5,4
0.634065749840786,-0.614701419566047,-0.413836317242024,-0.63267965313147,-0.0936378568184821,-1.20257175329737,3,4,2,4,6,2
-0.581145164890235,0.917964836663387,0.510750534993323,1.05785181267389,-0.666912487945304,-0.805029976513291,2,2,4,2,4,2
1.79420478354219,0.839493506425274,0.838156072071859,-1.44096766423228,0.488577787897079,-0.762356836857001,6,4,3,4,5,3
-3.20900127324527,0.37456789872572,0.117690816510315,0.186389879434511,0.235390237963071,0.485399683520073,1,2,1,1,1,1
-3.20900127324527,0.37456789872572,0.117690816510315,0.186389879434511,0.235390237963071,0.485399683520073,1,2,1,1,1,1
-2.10679831591157,0.572745016883387,-0.737532600322055,-0.501420968631562,0.252929837239868,0.678238390670229,2,4,1,1,2,1
-0.381563679695594,0.0701140469085358,-0.960864927248202,0.175383521910807,0.0866366439454127,-0.5931744671122,2,4,2,2,5,2
-0.170052904474966,-0.445498563926413,1.04097867429723,0.441278426926727,-0.251839158820492,0.155907803995305,2,3,3,4,3,3
1.01685160124597,0.575710671641393,0.119949312403609,-0.297468151476962,0.281900674548205,-0.57630519628013,4,4,3,3,5,3
-0.217434152799089,-0.337495415027438,-0.768026561700798,-0.4576177260729,-0.341395818451443,1.11360909487573,2,6,2,3,3,2
-1.26382593795361,0.327222837782153,-0.0464349782168173,-0.0350865313122012,0.0426713082747501,0.859793408222358,2,4,2,2,2,2
0.44504273033483,0.285854200015553,0.229900986640784,0.101968219468933,0.0644842828740292,-0.00963969780858089,3,4,3,3,4,3
1.34170137628345,0.51010495501518,-1.45348086409701,0.158220513212286,0.0927631604761272,-0.197414848553103,3,6,3,2,6,3
1.01685160124597,0.575710671641393,0.119949312403609,-0.297468151476962,0.281900674548205,-0.57630519628013,4,4,3,3,5,3
1.5386874826017,0.00220987693778505,0.0917121427723352,0.15574951229361,-0.689029853852412,-0.103913078411511,3,5,4,4,5,3
-1.74040547517374,0.39959804672039,-0.450040212082156,0.265789467646219,0.940089176870543,-0.878653189320122,2,2,1,1,4,2
-2.94380423003399,0.328728221991633,-0.254945054787283,0.0422026408744226,0.135451841764381,0.865151786330926,1,3,1,1,1,1
-0.412450678880404,-0.772222215031539,-2.04393595864748,0.238820774086667,0.267977486051927,-0.647065151607383,1,5,1,2,6,2
1.95892555292687,0.323264028917661,-1.14979964076576,0.835265693896816,1.00870780738184,0.145100903155683,3,6,3,2,6,5
-0.447182875357335,0.579419060793651,-0.93375578968519,-1.43445042816387,0.503572286259404,-0.9607811252412,4,4,1,2,5,1
0.666953009647451,-0.201481769034659,0.55839112876246,-0.102345182579257,-0.134361163345006,-0.0310055916653917,3,4,3,4,4,3
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
1.69697882687443,-0.404937689635998,0.336467837062228,-1.06462611710119,-0.330322122177465,0.624789846739473,4,6,3,5,4,3
1.38711304437063,1.3447236841977,0.0862407619783585,0.363149166971021,0.354739529932247,0.512056336907993,4,5,4,2,4,4
-1.39581113383811,-1.39038847603262,-0.183904577453639,-0.360267512047141,-0.417119161222061,-0.651913770574065,1,3,1,4,4,1
-0.731462271294111,-0.707078393767516,-0.522423110889351,0.370506490808513,-0.329625193947798,-0.0478748624974611,1,4,2,3,4,2
1.46054751630454,-1.22120031473411,-1.57476162824248,-0.257125723115905,-0.13824200174565,0.190285304349611,2,7,2,4,6,3
0.142397105848662,-0.110264310928677,1.25174554261517,0.773403675952014,-0.721224565019429,0.187570839549852,2,3,4,4,3,3
0.217290630753336,2.08496819133384,1.07941690176854,-1.15264565776566,0.613518037389452,-1.16606450550796,6,2,3,2,4,2
-1.24946023064792,0.295077116982587,-0.43525968460577,-0.0891085142790388,-0.286052395198974,-0.659861820665926,2,3,2,2,4,1
1.28801510829279,0.040332020914318,0.920998608746022,0.568302656788294,-0.145774246091088,0.171915319743549,3,4,4,4,4,4
-0.159653400382973,-0.417221922141676,-0.632374785126526,-0.0289298801373832,-0.112208802273622,-0.61454036096901,2,4,2,3,5,2
1.01685160124597,0.575710671641393,0.119949312403609,-0.297468151476962,0.281900674548205,-0.57630519628013,4,4,3,3,5,3
0.224389782849401,-2.19436686862505,-1.12629142056959,-0.588463355025662,-0.443152360694088,0.152911894744556,1,6,1,5,5,2
-1.80874469327854,0.42661972400788,0.242186169702289,-0.0150779601266197,-0.200769110890505,-0.55529129836526,2,2,2,2,3,1
-2.62082643440659,0.203162038143309,-0.491929149510608,0.32670324824985,0.264700461743512,-0.483245566702966,1,2,1,1,3,1
-1.57230974506355,-0.0684337777998858,1.02732690650005,0.0489745437597855,0.0437026544530938,0.0789233087438422,2,2,2,3,2,2
-1.35039946575093,-0.555769746850097,1.35581704862173,-0.155338858288405,-0.155142791765941,0.0575574148870314,2,2,2,4,2,2
-0.791115003120307,-0.68731235387539,0.678371194313671,-0.229369412440824,-0.24042607607441,-0.0470131074136353,2,3,2,4,3,2
-0.262845820886274,-1.17211414420996,-2.30774818777617,-0.662546379831635,-0.603372187907563,0.404137909414637,1,7,1,3,5,1
1.55977009594905,0.905430396824353,-0.0578282501207015,-0.911248445390617,0.38472355813347,-0.278895966829308,5,5,3,3,5,3
-2.08646614477034,0.0510603220908334,0.0473278609290023,0.454515095226946,-0.40353039067446,-0.47294842500523,1,2,2,2,3,1
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
-1.78766207993119,1.32984024389445,0.0926457768092524,-1.08207591781085,0.872984301095376,-0.730274186783056,4,2,1,1,3,1
1.1935091740681,-0.721815838549327,-0.245806870485042,-0.384322318382456,0.593119773909408,0.86809345425616,3,6,2,4,4,4
0.00260414710345125,-0.884791851299761,0.896909662198172,-0.833119185434911,-0.221855130619269,-0.635044499741996,3,3,2,5,4,2
-1.55607205834778,-0.0406190313773398,-0.697943881666193,0.166140618106769,-0.603407183071839,0.286555780616476,1,4,2,2,3,1
-2.04901756349545,0.493018509769149,-0.601880823747783,-0.0727331226960458,0.482116853417688,-1.04991106517452,2,2,1,1,4,1
-2.88602347761787,0.249001714877395,-0.119293278213011,0.470890486809939,0.364638857942202,-0.862997669513818,1,1,1,1,3,1
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
-0.862832819595724,0.602827797330643,-0.968636526814769,1.11125854393018,-0.401319707708665,0.0265199607707077,1,4,3,1,4,2
-0.704413194111216,-0.293396847873937,0.501721663857622,0.313466579949632,0.416391693597481,0.145610662297569,2,3,2,3,3,3
-2.08174949935053,1.41554317418565,0.397455759819714,-1.15223260221852,0.858329189205155,-0.245951561671537,4,2,1,1,2,1
2.26281735818367,0.176676840679963,-0.221998199483901,1.90898308381285,-0.231731334820337,-0.110348149042856,2,5,5,3,6,5
-2.35947095084233,1.03998377226861,0.202597451046427,-0.68263954686495,0.655567909421201,-0.163608688311507,3,2,1,1,2,1
0.352502738701968,-0.107599410623709,0.458467845839322,-1.02824215433262,0.194406707273941,-1.18034410435673,4,3,2,4,5,2
-2.37199535912285,0.618584693617474,-0.364896729024457,-0.357233730071473,0.352868233438557,0.298486287859376,2,3,1,1,2,1
2.55677285874613,1.89136711592543,-0.626321950369921,0.685003204934579,-1.11263177833673,-0.184768615249492,4,6,6,2,6,3
0.909945902307423,0.214402781801697,0.7373408779911,-1.37365654231167,0.740546802421841,-0.227354373939999,5,4,2,4,4,3
-2.29246977978673,-1.61463923103225,1.49947727328416,-0.416519805790493,-0.445398038824159,-0.464138619829542,1,1,1,5,2,1
1.01685160124597,0.575710671641393,0.119949312403609,-0.297468151476962,0.281900674548205,-0.57630519628013,4,4,3,3,5,3
0.372865590228113,-0.115778838743453,0.863201111772922,-0.172501866986927,-0.149016275235227,0.453317033446128,3,4,3,4,3,3
-0.188543776591031,-0.377358668584557,-0.700200673413662,-0.243273803105141,-0.226802310362533,0.249534366953361,2,5,2,3,4,2
-0.731465908939213,0.604237733138364,0.603665617617589,-0.501046407063178,-0.766177079723213,-0.247584927216701,3,3,3,3,3,1
2.98635962892257,-0.851552306912101,0.518996808137943,1.62453494709098,-0.286043411894462,0.882252667020287,2,6,5,5,5,6
1.00036098975176,0.214733955574563,-1.73207362070208,-0.388248658780759,0.447555058586154,0.634996843814721,3,7,2,2,5,3
-0.996659314505391,-0.66123871703343,-0.149787239591754,0.514693729368601,-0.229686797749108,-0.427626965308314,1,3,2,3,4,2
-1.1284891864383,-1.04310571590031,1.68430719074341,-0.359652260336596,-0.353988237984976,0.0361915210302206,2,2,2,5,2,2
0.260709313508872,0.726071278113283,0.477804656224821,0.201617069008384,1.60798064281641,-1.17484866774518,4,2,2,2,5,4
1.49786030295619,0.823370163178013,-1.59831327546376,2.30449311436044,-0.594712441817767,0.223220738987255,1,6,5,1,6,4
-1.8376350694866,0.466482977564999,0.174360281415153,-0.229421883094378,-0.315362618979416,0.308783429557112,2,3,2,2,2,1
0.105543642828307,-0.463061598875762,-1.00501065642412,-0.173117118697472,-0.212147198472312,-0.234788258158158,2,5,2,3,5,2
0.905100975675837,-0.661002991662325,-0.838389517282111,-0.189492510280465,-0.980316447088974,0.155260986350431,2,6,3,4,5,2
1.28204864445725,0.529870994907307,-0.252686558893988,-0.441655390037051,0.181962278349515,-0.196553093469278,4,5,3,3,5,3
-2.35166318798162,0.0968999988249199,0.4199637322266,0.598702333787035,-0.303591994475771,-0.852700527816082,1,1,2,2,3,1
1.67736254178805,0.83036603786,-0.27749547768441,0.43970319269567,1.29675237147426,0.16732855209632,4,5,3,2,5,5
0.500982183725783,0.659672492352013,1.32187164967489,0.259272231577811,0.925094678508218,-0.680228900935923,4,2,3,3,4,4
-1.2003352841255,0.736111513936521,-1.18830302676753,0.558392030620156,-0.97388553925043,0.719336812838686,1,5,3,1,3,1
1.51648333205039,0.463934104508228,0.643297763298572,-0.971374608878719,0.285816508113124,-0.680013963496971,5,4,3,4,5,3
-1.48773647788808,1.24367541824105,-0.264081534943698,-0.424544851992083,0.100899218913795,-0.236516175057626,3,3,2,1,3,1
-1.25726799350863,1.23816089042627,-0.652625965785943,-1.37045039493102,0.673107508697997,0.0292300188386492,4,4,1,1,3,1
-2.66608277854219,0.704287623908679,-0.0600867460139958,-0.427390414479143,0.338213121548336,0.782808912970895,2,3,1,1,1,1
-2.95820061772459,-0.152631323881611,0.514006846919127,0.196420400354079,0.151138299832946,-0.40004093825911,1,1,1,2,2,1
-2.37199535912285,0.618584693617474,-0.364896729024457,-0.357233730071473,0.352868233438557,0.298486287859376,2,3,1,1,2,1
2.21953059428501,-0.264819451636162,0.479127813935373,1.84885692032475,-0.330638384840683,-0.511466145710519,2,4,5,4,6,5
0.341974953398201,0.353201026222352,0.906218808880581,-0.980617512682757,-0.404227318904127,0.199716284231704,4,4,3,4,3,2
-1.79422002437617,0.418902191250326,0.698836764378378,0.253287945807976,0.242548100672129,0.100289202600653,2,2,2,2,2,2
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
3.84244789577048,0.724801619274907,-0.00228754489507049,-0.579858342827305,0.764570459986915,-0.597319094195001,6,6,4,4,7,5
1.67736617943316,-0.48095008904588,-1.40358420619135,1.31125609056736,1.73330425724968,0.367038616815559,2,6,2,2,6,6
1.06013836514463,1.01720696395752,-0.581176701015665,-0.237341987988861,0.38080772456855,-0.175187199612467,4,5,3,2,5,3
-3.25228803714393,-0.0669283935904051,0.818816829929589,0.126263715946409,0.136483187942725,0.0842816868524094,1,1,1,2,1,1
0.31505415742708,-0.549557598302025,1.10767653051611,-0.500993936409624,-0.691240536818207,-0.603381464187448,3,3,3,5,4,2
0.451600674779806,1.19679225265967,-0.376290000928341,-1.23339564414989,0.694920483297276,-0.84020308719229,5,4,2,2,5,2
-2.66608277854219,0.704287623908679,-0.0600867460139958,-0.427390414479143,0.338213121548336,0.782808912970895,2,3,1,1,1,1
-1.91180883257007,-0.817349576691201,-0.207584736564854,-0.22611079440662,-0.232928826893247,-0.146225251605735,1,3,1,3,3,1
0.381423795294944,0.366042602491982,0.146166538809001,-0.914094007877676,0.622037460768011,0.740429121199214,4,5,2,3,3,3
1.46267242049307,-0.828077877867716,0.666086011252166,-0.112323232845271,0.024827317690125,0.498638493143043,3,5,3,5,4,4
-2.15008507981023,0.131248724567262,-0.0364065869027812,-0.561547132119664,0.154022787219522,0.277120394002565,2,3,1,2,2,1
0.72276418182663,0.661413601932599,0.424759295414071,-0.367624835884632,0.267245562657984,-0.091982571168611,4,4,3,3,4,3
0.47009154689587,1.12865235731782,1.36488934678255,-0.54884341411802,0.669883634839317,-0.933829650150346,5,2,3,3,4,3
-2.35947095084233,1.03998377226861,0.202597451046427,-0.68263954686495,0.655567909421201,-0.163608688311507,3,2,1,1,2,1
-0.49702758370097,-0.773015284166595,0.373561211303209,-0.159212728033155,-0.225770964184189,-0.531335732525155,2,3,2,4,4,2
1.82237539792904,-0.111769695138158,1.46025561918563,0.69611450376539,-0.81400509850906,0.182212461441285,3,4,5,5,4,4
-1.80018648821171,0.908441165243314,-0.474848403261632,-0.756670101017369,0.570284625112732,-0.268179210612173,3,3,1,1,3,1
-0.906247864706157,0.650408583645316,-1.49311300977799,0.628548715027826,-0.95923042736021,0.235014187727167,1,5,3,1,4,1
1.50395892376987,0.042535025857095,0.0758035832276878,-0.645968792085242,-0.0168831678695198,-0.217918987326088,4,5,3,4,5,3
0.358216277759067,-0.930300354260982,-1.94514070779261,0.00810145953591629,-0.614785270653645,0.607058820823578,1,7,2,3,5,2
1.72587284072759,-1.756117070099,-0.721795003157576,0.0212707037382584,0.22082327168686,-0.0395748164636597,2,6,2,5,6,4
0.701809849691053,-0.730883996584767,1.79990218468961,1.12195678721385,-0.347504179696699,-0.526611906374937,2,2,4,5,4,4
-0.793239907308834,-1.08043479074179,-1.56247644518097,-0.374171902711458,-0.403495395510184,-0.355366296207068,1,5,1,3,5,1
0.0209667380077417,-0.463854668010819,1.41248651352657,-0.571150620817294,-0.705895648708428,-0.119058839075929,3,3,3,5,3,2
-2.98709099393265,-0.112768070324492,0.446180958631991,-0.0179235226136795,0.0365447917440358,0.464033789663262,1,2,1,2,1,1
-0.410454055903652,0.109977300465655,-1.02869081553534,-0.0389604010569508,-0.0279568641434976,0.270900260810172,2,5,2,2,4,2
1.25328654946096,0.0806571698336279,0.905090049201374,-0.233415647590557,0.526372439891804,0.0579094108289715,4,4,3,4,4,4
2.26281735818367,0.176676840679963,-0.221998199483901,1.90898308381285,-0.231731334820337,-0.110348149042856,2,5,5,3,6,5
-1.84864922116148,-2.58931116913267,2.15645755752751,-0.825146609886874,-0.843088931262229,-0.506870407543164,1,1,1,7,2,1
-2.90238944554541,0.710264047085647,0.380375013570738,-0.068859252951296,0.552745025835936,-0.461017917762329,2,1,1,1,2,1
-1.79422002437617,0.418902191250326,0.698836764378378,0.253287945807976,0.242548100672129,0.100289202600653,2,2,2,2,2,2
-1.65901155407264,-0.462349283801338,1.2039764369561,-0.49386144863067,-0.613115115218796,-0.113700460967362,2,2,2,4,2,1
0.868534755463948,-1.4784491701982,-1.02406791887386,-0.391041750614265,0.759805504125701,1.2985253948725,2,7,1,4,4,4
-2.15008507981023,0.131248724567262,-0.0364065869027812,-0.561547132119664,0.154022787219522,0.277120394002565,2,3,1,2,2,1
0.648590418743161,-0.622418952323601,0.0428142774340642,-0.364313747196874,0.349679354744152,-0.546991252331458,3,4,2,4,5,3
0.901259416028819,0.22165841919706,0.228772954572522,-1.05464806683518,-0.489510603212596,0.0951457619310376,4,5,3,4,4,2
-2.35562939119531,0.157322361409222,-0.864565020808206,0.182516009689762,0.164762065544823,-0.103493463892113,1,3,1,1,3,1
-2.66608277854219,0.704287623908679,-0.0600867460139958,-0.427390414479143,0.338213121548336,0.782808912970895,2,3,1,1,1,1
-2.66608277854219,0.704287623908679,-0.0600867460139958,-0.427390414479143,0.338213121548336,0.782808912970895,2,3,1,1,1,1
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
-2.09427390763105,0.99414409553452,-0.17003842025117,-0.826826785425039,0.555629513222511,0.216143414499346,3,3,1,1,2,1
-0.704413194111216,-0.293396847873937,0.501721663857622,0.313466579949632,0.416391693597481,0.145610662297569,2,3,2,3,3,3
-0.540314347599629,-1.21451157648272,1.07468722472248,-0.219338891521257,-0.324678014204535,-0.932453729192818,2,2,2,5,4,2
-1.04391228161774,-1.04231264676525,-0.733189979207285,0.0383812417832266,0.13976021225114,-0.0795378980520082,1,4,1,3,4,2
-2.91491385382593,0.288864968434514,-0.187119166500147,0.256546563842181,0.250045349853292,0.00107705840855349,1,2,1,1,2,1
-1.23493556174555,0.287359584225034,0.0213909100703186,0.179257391655557,0.15726481636366,-0.00428131970001369,2,3,2,2,3,2
-0.217305871587315,-0.826572493658235,0.457575934681701,-0.0350340606586475,0.117607851179756,0.503996871251611,2,4,2,4,3,3
4.35188765005746,-0.759175332710632,0.62758360178527,0.621348803150996,-0.0500560747651462,-0.272444223779622,4,6,5,6,7,6
-0.120208196131332,0.906935781033834,-0.266338326691167,-0.833959273203993,0.477504091623101,-0.273537588720741,4,4,2,2,4,2
-2.35947095084233,1.03998377226861,0.202597451046427,-0.68263954686495,0.655567909421201,-0.163608688311507,3,2,1,1,2,1
1.25315826824919,0.569734248464426,-0.320512447181124,-0.65599931300481,0.067368770260605,0.667521634453094,4,6,3,3,4,3
1.18295070837941,-0.774520668376076,0.582071287873675,-0.236501900219778,-0.31855149767382,-0.536694110633722,3,4,3,5,5,3
-1.80018648821171,0.908441165243314,-0.474848403261632,-0.756670101017369,0.570284625112732,-0.268179210612173,3,3,1,1,3,1
3.60417164853032,1.67339992053337,0.168890604767002,-0.91529468054035,1.15152207409968,-0.173973448586701,7,6,4,3,6,5
0.223132451022209,0.773190169065765,-0.0985891554808922,0.306281621517124,0.263329729093064,0.0117261960482299,3,4,3,2,4,3
-1.48560793605445,0.325481728201567,0.850677376044005,0.591810536150241,0.700520424124984,0.271547078455046,2,2,2,2,2,3
2.35945934765345,-1.09290420149889,0.20830665689687,0.366512726312333,0.512109864923422,-0.298748881225602,3,5,3,5,6,5
-3.47419831645655,0.420407575459807,0.490326687807912,0.3305771179946,0.33532863416176,0.10564758070922,1,1,1,1,1,1
-0.188543776591031,-0.377358668584557,-0.700200673413662,-0.243273803105141,-0.226802310362533,0.249534366953361,2,5,2,3,4,2
-2.08174949935053,1.41554317418565,0.397455759819714,-1.15223260221852,0.858329189205155,-0.245951561671537,4,2,1,1,2,1
-2.38055356418968,0.136763252382039,0.352137843939464,0.384358410819276,-0.418185502564681,0.0113742001062898,1,2,2,2,2,1
-1.22041089284317,0.27964205146748,0.478041504746407,0.447623297590153,0.600582027926295,0.651299181265899,2,3,2,2,2,3
1.43946126531209,-0.8131047077148,-0.2991325068425,-0.0616806633033692,-1.64854729950695,0.165558128048167,2,6,4,5,5,2
0.782413276007725,1.95296368894635,0.350053718717989,-0.639301830506986,-0.258505440990819,-0.292554390971676,5,4,4,2,4,2
0.0170005347940524,-0.403432305426517,0.127957760491763,-0.987336944914567,-0.237541588687834,0.63014822484804,3,5,2,4,3,2
-1.93798669974653,0.818332225066555,0.910731664764574,1.74202948113737,0.327157580559817,0.0271667784155816,1,1,3,1,2,3
1.8164125717386,-0.933546848051049,-0.839518276961318,0.557709354811735,-0.0497166882930422,0.0134541129476984,2,6,3,4,6,4
-1.26369765674183,-0.161854240848645,1.17916751816568,0.387497134102051,0.501674977905949,0.250181184598235,2,2,2,3,2,3
0.358340921325739,-0.1080613059859,0.406550517096833,-0.440867772921523,-0.592333486797861,-0.202263467519785,3,4,3,4,4,2
-0.0262825914595042,-2.15624472464852,-0.297004954595904,-0.175910210530978,0.100103247067235,0.428740292899616,1,5,1,5,4,3
0.45756713861535,0.707253278666686,0.797395166711668,-0.223437597324543,0.367183958856673,-0.471734673979464,4,3,3,3,4,3
-2.08174949935053,1.41554317418565,0.397455759819714,-1.15223260221852,0.858329189205155,-0.245951561671537,4,2,1,1,2,1
-2.38055356418968,0.136763252382039,0.352137843939464,0.384358410819276,-0.418185502564681,0.0113742001062898,1,2,2,2,2,1
-2.63719240233413,0.664424370351561,0.00773914227314032,-0.213046491511385,0.452806629637246,-0.0812658149514765,2,2,1,1,2,1
-1.70183899434,0.787927613847576,-0.375205395885201,1.06111043070809,-0.659415238764142,-0.904242120705391,1,2,3,1,4,1
1.79532632074615,-0.525451241031737,0.436110844438659,0.753154414624271,-1.56002198605434,-0.0112730633537448,2,5,5,5,5,3
2.08941374016548,-0.611154171322942,0.131300861428197,0.82331109903194,-1.54536687416412,-0.495595688465264,2,5,5,5,6,3
-1.50013260495683,0.33319926095912,0.394026781367916,0.323444630215646,0.25720321256235,-0.384033422510866,2,2,2,2,3,2
